account_id,account_name,tweet_time,tweet,keyword,account_lang,fake_follower,political_bot,spammer,bot_score
1527975372859613185,@SamJord50575767,2022-05-21 11:31:31,"تخلصت من شيء اسمه الوطن وتخلصت من شيء تعلمناه من طبع وطباع غيرنا وتخلصت من الزيف بحياتي والمجاملات في قولي .. 
إنني… https://t.co/YBgOxr52hz",#جدري_القرود,ar,0.3,0.1,0.31,0.3
1527975373090201603,@ask_samitah,2022-05-21 11:31:32,"🔴من الخاص

 السلام عليكم ورحمة الله وبركاته اسال متابعينك يوجد شقه عوائل في صامطه ايجار نظيفه ورخيصه 

#اسأل_صامطة #صامطة",#جدري_القرود,ar,0.75,0.2,0.05,0.75
1527975372859613185,@SamJord50575767,2022-05-21 11:31:31,"تخلصت من شيء اسمه الوطن وتخلصت من شيء تعلمناه من طبع وطباع غيرنا وتخلصت من الزيف بحياتي والمجاملات في قولي .. 
إنني… https://t.co/YBgOxr52hz",#جدري_القرود,ar,0.3,0.1,0.31,0.3
1527975373513834496,@yourarteyad,2022-05-21 11:31:32,RT @TarekEbaid: في نهاية ٢٠١٣ تخلصت مصر من حكم الاخوان المسلمين بكل ما حمله حكمهم من مخاطر على بقاء الدولة المصرية و هويتها، لكن كان التخلص…,#جدري_القرود,ar,0.04,0.06,0.01,0.07
1527976096062394368,@SARI_ALLAYL1,2022-05-21 11:34:24,"ستعيش مره واحده .. فلا تخفي مشاعرك عمن تحب .♥️

 #اوصف_مشاعرك_بكلمه https://t.co/DoUcf8ScQL",#جدري_القرود,ar,0.25,0.09,0.06,0.73
1527976096494395392,@be0i11,2022-05-21 11:34:24,RT @mnr_556: هيّ الحَسناء و كل الحُسن حُسنها 🌸.” https://t.co/0CI6WopjVP,#جدري_القرود,ar,0.57,0.31,0.02,0.85
1527976096758628352,@r7mYRA4RxHSd1hR,2022-05-21 11:34:24,اسطنبول الاوروبية – بيلكدوزو ارقى مجمع – دمير رومانس - اطلالة بحر و اكبر... https://t.co/DVP0Hx3sj1 via @YouTube,#جدري_القرود,en,0.9,0.08,0.62,0.93
1527976096964218881,@mar__ees,2022-05-21 11:34:24,"RT @bandar__W: الفنانة #زينة_عماد @zenaemaad :

دعم #وزارة_الثقافة للشباب بمشاركتهم مع القامات الكبار شيء كبير يحسب لنا وللوزارة. 
#الغناء_…",#جدري_القرود,ar,0.47,0.17,0.18,0.78
1527976097090093056,@tib1_,2022-05-21 11:34:24,RT @islaamkhaled: شغلهم كويس جداً ما شاء الله,#جدري_القرود,ar,0.02,0.04,0.02,0.36
1527976097144524802,@l481_,2022-05-21 11:34:24,RT @pin_1132: تفصيل حسب طلبك 💙,#جدري_القرود,ar,0.13,0.05,0.03,0.33
1527976097375191041,@jny74234775,2022-05-21 11:34:24,"RT @6na112: اللهم أجعلهم شاهدين لي لا علي 💙💙

#كحيلان_الشمري https://t.co/N1a1VvvTxw",#جدري_القرود,ar,0.43,0.05,0.21,0.82
1527976097484263428,@SaraAym61723656,2022-05-21 11:34:24,هموت و أعرف ايه فائدة الوش في القهوة,#جدري_القرود,ar,0.33,0.04,0.16,0.33
1527976097618460672,@AyruhFhjdd,2022-05-21 11:34:24,"RT @Trendat_subia3: #عتق_رقبة_راشد_السبيعي

رساله هامه وعاجله موجهه إلى :

إعلاميين وشعراء ومشاهير #قبيلة_سبيع
هذا يومكم وكلن يحس بالمسئولي…",#جدري_القرود,ar,0.56,0.21,0.11,0.76
1527976097748598784,@BoudhanMoha,2022-05-21 11:34:24,مهدي إذا دخل لايف ديالها ف IG غا يسمح فالڤاليوم و لفرماسيا كاملة 😂😂😂,#جدري_القرود,ar,0.07,0.28,0.02,0.24
1527976097794629633,@kut_alnahdi,2022-05-21 11:34:24,"RT @JihadAlobaid: قناة الإخبارية تجلد #مشاهير_الفلس .

تشويه سمعة السعودية بتصرفات غير مسؤولة تجعل من جهات معادية تستغل ذلك .

 https://t.c…",#جدري_القرود,ar,0.08,0.07,0.03,0.15
1527976098142748672,@fa717f,2022-05-21 11:34:24,"RT @Ektaseb: جائزة 300 ﷼ 
- رتويت وتابع @Sweply و @Yahya_Busaidi
السحب من الرتويت الكتروني موثق 🔥",#جدري_القرود,ar,0.27,0.24,0.13,0.58
1527986760608890880,@kaafarani_hadi,2022-05-21 12:16:47,"RT @leb_marwan5666: هنا ولدنا وهنا ندفن 
#حزب_الله https://t.co/xzhkebx3ou",#النصر_الرايد,ar,0.37,0.07,0.03,0.74
1527986760550076416,@Ziad_z3,2022-05-21 12:16:46,RT @1alm3lm1: من قال لكم ان الاتحاد لو خذا الدوري  كان السبب  #حمدالله   بالنسبه لي  تحقيق  #الهلال  بطولة الدوري شي محبط لي كنصراوي  #الهل…,#النصر_الرايد,ar,0.1,0.22,0.07,0.22
1527986759623122944,@oma67r,2022-05-21 12:16:46,"بالمدارس حضروا سود الجناسي
عيو الويلااان عطبين الضرايب 🔥🔥

@AbomohammadQ8 ✅

#عبدالله_عويد_الهذال
#المجلس_البلدي https://t.co/UanyFRpBnh",#النصر_الرايد,ar,0.12,0.05,0.04,0.21
1527986760675954690,@Sa7_04,2022-05-21 12:16:47,"RT @danh22001: #جدري_القرود 

كلما زادت الصدقة زاد الرزق،وفرجت الهموم
ساهم وتصدق فلا تعلم اي عمل يقربك الى الله
اكسب دعوة مهموم في هذي اللح…",#النصر_الرايد,ar,0.5,0.36,0.17,0.84
1527986761112113152,@Yareeg3,2022-05-21 12:16:47,"RT @_UrFavaya_: #ادعم_رهف_ومروج تصريح زواج من اجنبية ولعكس 
تصفير مخالفات المرور 
تصفير الزكاة 
تصفير التامينات
تصفير مكتب العمل 
تصفير الم…",#النصر_الرايد,ar,0.47,0.16,0.12,0.62
1527986761128886273,@Octanl,2022-05-21 12:16:47,"RT @lmauiwd: الإنسان الحساس هو الذي يحس بما يفعل ويقول ويحترم مشاعر الآخرين ليسَ ذالك الشخص المتحسس
#محتوى_أدبي",#النصر_الرايد,ar,0.07,0.04,0.02,0.22
1527988209396981760,@jEjE_1955_,2022-05-21 12:22:32,"الله يوفقهم و بإذن  الله تعالى يرجعون الرياض محققين #النصر للنصر 💙💛

 #النصر_الرايد https://t.co/1EjH71I5k3",#النصر_الرايد,ar,0.26,0.45,0.0,0.13
1527988252606713857,@abwnasr54740875,2022-05-21 12:22:42,"#النصر_الرايد*لـقـاح كـارونـا بـدون حـضـور*

*الـجـرعـه الاولـه*
*الـجـرعـه الثانيه*
*الـجرعـه الثالثـه*
*الجرعتين… https://t.co/7g61qakX4z",#النصر_الرايد,ar,0.47,0.13,0.23,0.78
1527988393388408832,@fm11233,2022-05-21 12:23:16,"RT @TAKAFULL4: 4000ريال لاربعه فائزين🔥🔥
#النصر_الرايد",#النصر_الرايد,ar,0.47,0.26,0.2,0.61
1527988456726663171,@a_t1111,2022-05-21 12:23:31,RT @abdullah6140: #النصر_الرايد اليوم اليوم كلنا عشاق 💛💙 https://t.co/0KLf8YAq3K,#النصر_الرايد,ar,0.1,0.16,0.0,0.24
1527988468810391558,@R_lllw,2022-05-21 12:23:34,#النصر_الرايد بالتوفييييق لرائد القصيم ❤️🤍,#النصر_الرايد,ar,0.04,0.06,0.0,0.13
1527988611731316737,@D202189517327,2022-05-21 12:24:08,"RT @TAKAFULL4: 4000ريال لاربعه فائزين🔥🔥
#النصر_الرايد",#النصر_الرايد,ar,0.78,0.04,0.29,0.78
1527988959527182336,@MennaTa31437360,2022-05-21 12:25:31,"RT @_hatm1: مساء العالمي 💛💙
مساء العشق 🥰
#النصر_الرايد https://t.co/98FgeOuxVY",#النصر_الرايد,ar,0.53,0.16,0.17,0.62
1527989022525730816,@naas228,2022-05-21 12:25:46,"RT @naas228: مساء النصر والإنتصار…..💛

٠
اي نصراوي مايدري أن #النصر بيلعب اليوم جردوه من ميوله😁… 

#النصر_الرايد",#النصر_الرايد,ar,0.15,0.18,0.02,0.28
1527989095347195905,@MD_036,2022-05-21 12:26:03,موسم صفري النصر والسبب الهلال اخرجه من ٣ بطولات وسط ملعبه 🤣 #النصر_الرايد,#النصر_الرايد,ar,0.42,0.12,0.26,0.91
1527989147545264129,@3aiml_makkah,2022-05-21 12:26:16,بتوفيق للعالمي 💛 #النصر_الرايد,#النصر_الرايد,ar,0.34,0.13,0.2,0.65
1527989165580853248,@abo_abdurhman0,2022-05-21 12:26:20,@Nawaf_STATS @liiwjsz وبعدين  كم بطولاتنا #النصر_الرايد,#النصر_الرايد,ar,0.15,0.05,0.01,0.16
1528003905807851522,@qafattah2,2022-05-21 13:24:54,"طيب واللى قتلهم وحرقهم وسجنهم وشردهم وصادر اموالهم مش ناس ي
#الشيطان_الاكبر_السيسي 
#السيسي_خربها_والحل_ثوره… https://t.co/Xz6ghGqHCs",#السيسي,ar,0.29,0.16,0.32,0.49
1528012464121593856,@Fans_Algnam,2022-05-21 13:58:55,"#السيسي
نجمنا محبوب العالميين اسطورة النصر الحديث سلطان الغنام 
عبر تويتر : اجعلوه يصل المليون ي عالميين 💛💛
https://t.co/NF28lYaVNL",#السيسي,ar,0.62,0.09,0.2,0.63
1528012478151639041,@PalyStey,2022-05-21 13:58:58,@MMFathy01 من اختار هذه الصورة ل #السيسي عبقري 😅,#السيسي,ar,0.26,0.17,0.02,0.36
1528012517963976704,@Fans_Algnam,2022-05-21 13:59:08,"#السيسي
https://t.co/swwj4Cjj0h

نجمنا المحبوب والوسيم جدا سلطان الغنام @sultan_ghannam  عبر الانستغرام لايوقف اضافات ولايكات ي عالميين 💛💛",#السيسي,ar,0.61,0.09,0.19,0.63
1528013395391389697,@asm34502,2022-05-21 14:02:37,"RT @mm36996: مقطع يثلج الصدر لازالت الأمة بخيرر.. يستحق النشرررر والتفضيل 
#مطعم_باجاتيل_يخالف_الدين
#حملة_تبليك_رهف_ومروج
#المالديف
#ادعم_…",#مطعم_باجاتيل_يخالف_الدين,ar,0.09,0.04,0.01,0.13
1528013397215805440,@100_yarb,2022-05-21 14:02:37,RT @vmra111: #مطعم_باجاتيل_يخالف_الدين الي عنده غيره على دينه مستحيل يرضى بالمطعم وقوانينه هذي ! غير انهم مانعين العبايات سامحين بملابس الس…,#مطعم_باجاتيل_يخالف_الدين,ar,0.12,0.04,0.14,0.31
1528013406166556678,@Avat_92,2022-05-21 14:02:39,لحد يجيهم خلوهم يفلسون ويقفلون  #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.72,0.17,0.51,0.73
1528013408020357121,@Sx4421,2022-05-21 14:02:40,#مطعم_باجاتيل_يخالف_الدين حسبي الله ونعم الوكيل,#مطعم_باجاتيل_يخالف_الدين,ar,0.82,0.01,0.43,0.82
1528013411832963074,@h5s0r2,2022-05-21 14:02:41,"وَلَنْ تَرْضَى عَنْكَ الْيَهُودُ وَلا النَّصَارَى حَتَّى تَتَّبِعَ مِلَّتَهُمْ
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.28,0.13,0.25,0.37
1528013421169491971,@66661212,2022-05-21 14:02:43,"#مطعم_باجاتيل_يخالف_الدين
حرامي يسرق دباب كيف جيبه https://t.co/8dyRy4VBd3",#مطعم_باجاتيل_يخالف_الدين,ar,0.6,0.0,0.37,0.6
1528013431147835394,@Majedhnq,2022-05-21 14:02:45,"إذا كان الكلام صحيح مصيبة في أرضك ويدعس قيمك!!
الله المستعان بس #مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.28,0.02,0.05,0.23
1528013445446221830,@aw_803,2022-05-21 14:02:49,"#مطعم_باجاتيل_يخالف_الدين
الناس باقي فيها خير.❤️",#مطعم_باجاتيل_يخالف_الدين,ar,0.12,0.03,0.05,0.17
1528013455562784769,@mhmwd432,2022-05-21 14:02:51,RT @B5_B7: #اليوم_العالمي_للشاي  #بجمع_المهر_واخطبك #مطعم_باجاتيل_يخالف_الدين #الحاله_العاديه #الحب_من_وجهه_نظرك #اوصف_مشاعرك_بكلمه #محمد_ك…,#مطعم_باجاتيل_يخالف_الدين,ar,0.37,0.12,0.06,0.56
1528013455785074688,@wwweerrttm,2022-05-21 14:02:51,"RT @xnorh22: 200﷼شاركو رتويت سريع 🔥🔥🔥
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.54,0.36,0.2,0.7
1528013462877745154,@WgggDDD,2022-05-21 14:02:53,"RT @shiras_Logo: لاتضيع وقتك في الكثير من التجارب 
تجربتك معانا مختلفة ✨✨

حسبنا الله ونعم الوكيل 
#مطعم_باجاتيل_يخالف_الدين https://t.co/7…",#مطعم_باجاتيل_يخالف_الدين,ar,0.56,0.13,0.14,0.75
1528013480770650112,@AbwAmer10,2022-05-21 14:02:57,"*ازاله مخالفات* *مكتب عمل*
*عل الجهاز فوري*
https://t.co/cQOSP8TR9d
🔥🔥#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.56,0.0,0.78,1.0
1528013500215435265,@joo_jt6,2022-05-21 14:03:02,"#مطعم_باجاتيل_يخالف_الدين
شكل هذا جراR https://t.co/RNkhZNEaux",#مطعم_باجاتيل_يخالف_الدين,ar,0.27,0.07,0.19,0.58
1528013501729480704,@kfgg12345678,2022-05-21 14:03:02,"RT @xnorh22: 200﷼شاركو رتويت سريع 🔥🔥🔥
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.55,0.42,0.23,0.58
1528013512026488832,@mshary827538601,2022-05-21 14:03:05,"#مطعم_باجاتيل_يخالف_الدين
⚠️بدون حضور⚠️

لقاح كرونا الجرعه اولى  ✓🔥
لقاح كرونا الجرعه الثانيه 🔥
لقاح كرونا الجرعه ا… https://t.co/8RaLbGFEiK",#مطعم_باجاتيل_يخالف_الدين,ar,0.9,0.01,0.42,0.93
1528013518389272577,@zasalsmaa,2022-05-21 14:03:06,وربي اكره لرجال اكرههم روحوا موتوا اشرف ماطيقكم ياعفن #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.63,0.02,0.15911603985856637,0.9125000000000001
1528013519970500608,@almtmyzllanjaz1,2022-05-21 14:03:06,"ل ق ا ح ب د و ن ح ظ و ر
اولى_ ثانيه_ثالثه
الطلبات: البطاقة
الدفع بعد
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.98,0.0,0.9,0.98
1528013527847522305,@rymaaaaa8,2022-05-21 14:03:08,RT @B5_B7: #اليوم_العالمي_للشاي  #بجمع_المهر_واخطبك #مطعم_باجاتيل_يخالف_الدين #الحاله_العاديه #الحب_من_وجهه_نظرك #اوصف_مشاعرك_بكلمه #محمد_ك…,#مطعم_باجاتيل_يخالف_الدين,ar,0.42,0.1,0.06,0.69
1528013528392663046,@salhbda76922674,2022-05-21 14:03:08,"RT @xnorh22: 200﷼شاركو رتويت سريع 🔥🔥🔥
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.46,0.2,0.3,0.49
1528013536471007233,@11silentt,2022-05-21 14:03:10,#مطعم_باجاتيل_يخالف_الدين الحمدلله ردودكم تثلج الصدر الحمدلله لزلنا بخير   {كُنتُمْ خَيْرَ أُمَّةٍ أُخْرِجَتْ لِل… https://t.co/U7Ds4EkcwW,#مطعم_باجاتيل_يخالف_الدين,ar,0.22,0.13,0.46,0.42
1528013550140137473,@noony00208,2022-05-21 14:03:14,"استغفر الله العظيم من كل ذنب عظيم
..اللهم لا تواخذنا بما فعل السفهاء منا💔
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.34,0.05,0.08,0.13
1528013553957064704,@ABEER5ll,2022-05-21 14:03:15,المصيبه هذا الشي من شهور او اكثر  وتو يرتفع هاشتاق فيهم لازم يتأدبو ويعتذروا 💦 #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.43,0.09,0.36,0.34
1528013554477064198,@bader10283911,2022-05-21 14:03:15,"#مطعم_باجاتيل_يخالف_الدين 

تمنعون نلبس الزي السعودي هزلت والله!! يامطعم الفلس مو على كيفك",#مطعم_باجاتيل_يخالف_الدين,ar,0.18,0.09,0.09,0.28
1528013559535484928,@kn0_o1,2022-05-21 14:03:16,"RT @AlyAla7mary: #مطعم_باجاتيل_يخالف_الدين

شر البلية ما يُضحك ، اتفهم ان فيه ناس عادي هالشي عندها و هذه حرية شخصية لها لكن ما تمارس حريتك…",#مطعم_باجاتيل_يخالف_الدين,ar,0.16,0.34,0.03,0.21
1528013561590648833,@Maybenoope,2022-05-21 14:03:16,يارب يقفل #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.11,0.01,0.04,0.08
1528013564044247042,@tala2000002,2022-05-21 14:03:17,"RT @bandong33: المثبتة📍سحب جوال📱أو قيمته

تابعني📍@bandong33 
تابع 📍 @Qarsh5 

هات ريتويت 🔄 سريع واكتب تم 🔥🔥...
#مطعم_باجاتيل_يخالف_الدين
#ح…",#مطعم_باجاتيل_يخالف_الدين,ar,0.33,0.58,0.03,0.32
1528013565633957890,@HamadAl33526825,2022-05-21 14:03:17,"RT @mm36996: مقطع يثلج الصدر لازالت الأمة بخيرر.. يستحق النشرررر والتفضيل 
#مطعم_باجاتيل_يخالف_الدين
#حملة_تبليك_رهف_ومروج
#المالديف
#ادعم_…",#مطعم_باجاتيل_يخالف_الدين,ar,0.19,0.12,0.13,0.26
1528013576455208961,@K6rdKUs5SExxU9e,2022-05-21 14:03:20,"RT @bandong33: المثبتة📍سحب جوال📱أو قيمته

تابعني📍@bandong33 
تابع 📍 @Qarsh5 

هات ريتويت 🔄 سريع واكتب تم 🔥🔥...
#مطعم_باجاتيل_يخالف_الدين
#ح…",#مطعم_باجاتيل_يخالف_الدين,ar,0.51,0.13,0.22,0.47
1528013577327628289,@DesertLion1442,2022-05-21 14:03:20,"#مطعم_باجاتيل_يخالف_الدين
حسبنا الله ونعم الوكيل في كل من يجاهر بالمعاصي ويتجاوز ويتعدى على قيم الشعب المسلم
قال ال… https://t.co/XjxNvPwwDF",#مطعم_باجاتيل_يخالف_الدين,ar,0.04,0.02,0.02,0.09
1528013585166831616,@if123if123,2022-05-21 14:03:22,"RT @IbrahimAlqhidan: #مطعم_باجاتيل_يخالف_الدين 

المطعم بداله الف مطعم
ولا توقفت عليه
بابٍ يجي منه الريح سده واستريح

لكن الموضوع احترام دي…",#مطعم_باجاتيل_يخالف_الدين,ar,0.53,0.27,0.31,0.84
1528013605039480834,@wndicc,2022-05-21 14:03:27,"RT @MOON_TS9: #مطعم_باجاتيل_يخالف_الدين
شكله مطعم مخصص للديوثين والا من الصاحي اللي يرضى يودي اهله والا وحده ترضى على نفسها يفصخونها وكأنها…",#مطعم_باجاتيل_يخالف_الدين,ar,0.1,0.02,0.21,0.31
1528013605731442688,@8ryry,2022-05-21 14:03:27,"الحمد لله الترند الأول اللهم بارك 
 #مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.31,0.03,0.18,0.46
1528013634718380036,@100_yarb,2022-05-21 14:03:34,ان شاءالله خبر اقفال المطعم قريب وترحيل كل من يشتغل عندهم  بدون رجعه #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.12,0.03,0.15,0.32
1528013651726278657,@gN9cd6UQyalis7A,2022-05-21 14:03:38,RT @spd_77: عززززز الله يعزكم يا المسلمين شاششش راسي عائدون امتي لا تيأسي  #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.03,0.05,0.0,0.13
1528013658101620736,@mir_yxr,2022-05-21 14:03:39,#مطعم_باجاتيل_يخالف_الدين لو لي سلطه طربقتة على دماغ راعية,#مطعم_باجاتيل_يخالف_الدين,ar,0.06,0.03,0.03,0.19
1528013658466435072,@shy75761,2022-05-21 14:03:39,"RT @shiras_Logo: لاتضيع وقتك في الكثير من التجارب 
تجربتك معانا مختلفة ✨✨

حسبنا الله ونعم الوكيل 
#مطعم_باجاتيل_يخالف_الدين https://t.co/7…",#مطعم_باجاتيل_يخالف_الدين,ar,0.41,0.09,0.13,0.57
1528013659074609153,@Pillarskonzult,2022-05-21 14:03:40,"حسبنا الله ونعم الوكيل فيهم 

#مطعم_باجاتيل_يخالف_الدين https://t.co/PBUJ2bcvzD",#مطعم_باجاتيل_يخالف_الدين,ar,0.65,0.02,0.34,0.75
1528013664116170752,@sffs89,2022-05-21 14:03:41,"RT @mm36996: بدر اللامي وآيات مؤثرة تستحق النشر والتفضيل 
#المالديف
#ادعم_رهف_ومروج
#مطعم_باجاتيل_يخالف_الدين https://t.co/8weEsourTU",#مطعم_باجاتيل_يخالف_الدين,ar,0.22,0.02,0.19,0.42
1528013673507106817,@WgggDDD,2022-05-21 14:03:43,"RT @mt96323: #اوصف_مشاعرك_بكلمه
#مدريد 
#قطر 
#مطعم_باجاتيل_يخالف_الدين 
🇸🇦جميع الخدمات بأسعار مناسبة🇸🇦

☑️العلامة الزرقاء لتويتر 

☑️العلا…",#مطعم_باجاتيل_يخالف_الدين,ar,0.53,0.15,0.18,0.65
1528013676510330882,@ard43554833,2022-05-21 14:03:44,"RT @Hashtagat_1: #مطعم_باجاتيل_يخالف_الدين

حسابات تشتكي من سياسة مطعم فرنسي بجدة اسمه Bagatelle Jeddah يمنع دخول النساء المحجبات ويمنع ارت…",#مطعم_باجاتيل_يخالف_الدين,ar,0.61,0.14,0.01,0.61
1528013678905282560,@ICC2022,2022-05-21 14:03:44,#مطعم_باجاتيل_يخالف_الدين احس عادي مافي مخالفه وانت مو ملزوم تدخله اذا ماعجبتك قوانينه,#مطعم_باجاتيل_يخالف_الدين,ar,0.34,0.2,0.01,0.19
1528013683280191488,@sanacubbins,2022-05-21 14:03:45,"من جدهم دول؟ سلامات ترى مو كووول و شيء وااااو أنك تقلد الغرب بكل شيء و تلغي هويتك، 
#مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.03,0.04,0.0,0.06
1528013692872400896,@ard43554833,2022-05-21 14:03:48,"RT @LYONA_7n: #مطعم_باجاتيل_يخالف_الدين 
مطعم فرنسي بجدة اسمه Bagatelle Jeddah يمنع دخول النساء المحجبات ويمنع ارتداء العبايات والثياب !!!!…",#مطعم_باجاتيل_يخالف_الدين,ar,0.61,0.14,0.01,0.61
1528013694755545091,@EPDYF_,2022-05-21 14:03:48,"لعنة الله عليكم لعنة الله عليكم
 #مطعم_باجاتيل_يخالف_الدين",#مطعم_باجاتيل_يخالف_الدين,ar,0.09,0.05,0.06,0.07
1528013699545440258,@Mooog990,2022-05-21 14:03:49,"#مطعم_باجاتيل_يخالف_الدين
وش راي @saudimomra و @HRSD_SA في هذه التجاوزات المهينة وفرض السفور والتعري في هذا المطعم… https://t.co/vyeWFUlHf2",#مطعم_باجاتيل_يخالف_الدين,ar,0.03,0.02,0.01,0.05
1528013715156652032,@solastillll,2022-05-21 14:03:53,وقفت على المطعم اشياء كثيره صارت تخالف الدين والجاي اعظم فيه قرارات و اشياءات اخس من الي تشوفونه 🤡😂😂 #مطعم_باجاتيل_يخالف_الدين,#مطعم_باجاتيل_يخالف_الدين,ar,0.36,0.0,0.04,0.17
1528013731829100544,@solsolme1,2022-05-21 14:03:57,"RT @Qraaan_1: تلاوة خاشعة 

اللهم وفق من نشرها واسعده وارزقه اضعاف مايتمنى 

 #مطعم_باجاتيل_يخالف_الدين https://t.co/5itU8wJXaZ",#مطعم_باجاتيل_يخالف_الدين,ar,0.15,0.08,0.02,0.26
1528013736451129344,@qgds99,2022-05-21 14:03:58,#مطعم_باجاتيل_يخالف_الدين ادخلوا قوقل ماب واعملوا ان المكان مغلق او غير موجود حاربوهم,#مطعم_باجاتيل_يخالف_الدين,ar,0.5,0.09,0.26,0.28
1528013744038727680,@alialasiri2,2022-05-21 14:04:00,#مطعم_باجاتيل_يخالف_الدين صاحب المطعم التمادي في الفساد  يقودنا الى ماقال الله سبحانه وتعالى - : ( وَإِذَآ أَرَدْنَ… https://t.co/A40jxlpXaU,#مطعم_باجاتيل_يخالف_الدين,ar,0.27,0.03,0.04,0.22
1528013745544380416,@AL6ANYA3,2022-05-21 14:04:00,"يكافح الجلطات بنسبة 66%

يستحق النشرررر والتفضيل 
#مطعم_باجاتيل_يخالف_الدين
#حملة_تبليك_رهف_ومروج
#المالديف… https://t.co/3O3mUx5Yqi",#مطعم_باجاتيل_يخالف_الدين,ar,0.77,0.19,0.09,0.84
1528013758890663936,@ii7_no,2022-05-21 14:04:03,"RT @AlyAla7mary: #مطعم_باجاتيل_يخالف_الدين

شر البلية ما يُضحك ، اتفهم ان فيه ناس عادي هالشي عندها و هذه حرية شخصية لها لكن ما تمارس حريتك…",#مطعم_باجاتيل_يخالف_الدين,ar,0.52,0.0,0.34,0.52
1528013769464590338,@genzxboyz,2022-05-21 14:04:06,"RT @Pillarskonzult: حسبنا الله ونعم الوكيل فيهم 

#مطعم_باجاتيل_يخالف_الدين https://t.co/PBUJ2bcvzD",#مطعم_باجاتيل_يخالف_الدين,ar,0.65,0.07,0.55,0.77
1528013770873876482,@ard43554833,2022-05-21 14:04:06,"RT @yahyaa__0011: فضلوها . راح تحتاجونها اذا زرتوا ابها مطاعم وكافيهات
 #مطعم_باجاتيل_يخالف_الدين https://t.co/r5gPy45urn",#مطعم_باجاتيل_يخالف_الدين,ar,0.61,0.14,0.01,0.61
1528013775181316098,@falahbxy,2022-05-21 14:04:07,"RT @xpocv1: #مطعم_باجاتيل_يخالف_الدين
طلبت هذا الطبق من عندهم واكتشفت فيه صرصور ما أنصح بزيارته بتاتاً البتة يا زين أكل الوالدة بس https://…",#مطعم_باجاتيل_يخالف_الدين,ar,0.09,0.05,0.08,0.14
1528013777316237313,@nameless_0911,2022-05-21 14:04:08,"RT @AlyAla7mary: #مطعم_باجاتيل_يخالف_الدين

شر البلية ما يُضحك ، اتفهم ان فيه ناس عادي هالشي عندها و هذه حرية شخصية لها لكن ما تمارس حريتك…",#مطعم_باجاتيل_يخالف_الدين,ar,0.11,0.02,0.05,0.31
1528013780839456770,@pFH9gWsMiEF59gB,2022-05-21 14:04:09,RT @cioulr: #مطعم_باجاتيل_يخالف_الدين سلامات الفرنسيين حتى في بلدنا يحاربون ديننا؟ ايش هالجرأة و مين اللي سامح لهم؟ حرفيًا اكثر شعب عنصري و…,#مطعم_باجاتيل_يخالف_الدين,ar,0.31,0.12,0.35,0.41
1528013797746679811,@lakwi3,2022-05-21 14:04:13,RT @vmra111: #مطعم_باجاتيل_يخالف_الدين الي عنده غيره على دينه مستحيل يرضى بالمطعم وقوانينه هذي ! غير انهم مانعين العبايات سامحين بملابس الس…,#مطعم_باجاتيل_يخالف_الدين,ar,0.14,0.03,0.0,0.25
1528013798895910917,@AJ_Askarr,2022-05-21 14:04:13,"#مطعم_باجاتيل_يخالف_الدين

النظام الأساسي للحكم
الباب الأول : المبادئ العامة
المادة الأولى

المملكة العربية السعودي… https://t.co/A3jTSndJ5s",#مطعم_باجاتيل_يخالف_الدين,ar,0.11,0.02,0.06,0.13
1528013812863049729,@bader10283911,2022-05-21 14:04:16,"#مطعم_باجاتيل_يخالف_الدين 

وين دور الشرطه وين دور البلديه !!",#مطعم_باجاتيل_يخالف_الدين,ar,0.18,0.09,0.09,0.28
